order_id,customer_id,order_date,order_status
14519,978,2025-12-15,Delivered
14520,38,2026-05-21,Returned
14521,527,2025-08-26,Delivered
14522,87,2025-10-07,Delivered
14523,583,2026-03-08,Delivered
14524,567,2025-05-18,Cancelled
14525,116,2025-09-26,Delivered
14526,133,2025-07-20,Processing
14527,491,2025-05-22,Cancelled
14528,224,2025-12-21,Delivered
14529,96,2025-11-25,Delivered
14530,605,2025-08-19,Delivered
14531,76,2025-11-04,Delivered
14532,788,2025-05-26,Delivered
14533,332,2025-06-01,Delivered
14534,52,2025-05-20,Delivered
14535,549,2025-01-21,Delivered
14536,336,2025-09-11,Delivered
14537,147,2025-03-05,Delivered
14538,252,2025-08-06,Delivered
14539,147,2025-03-13,Delivered
14540,130,2025-06-11,Delivered
14541,81,2025-05-10,Cancelled
14542,201,2025-08-13,Delivered
14543,124,2026-03-30,Delivered
14544,534,2026-01-19,Processing
14545,534,2025-04-17,Delivered
14546,321,2025-04-13,Shipped
14547,673,2025-05-21,Delivered
14548,766,2025-05-14,Processing
14549,389,2025-07-18,Cancelled
14550,438,2026-05-25,Delivered
14551,140,2025-03-20,Delivered
14552,845,2026-04-27,Cancelled
14553,12,2026-05-27,Shipped
14554,188,2025-09-07,Shipped
14555,590,2026-04-28,Delivered
14556,40,2025-06-21,Shipped
14557,91,2025-01-17,Delivered
14558,397,2025-10-21,Delivered
14559,372,2026-01-29,Delivered
14560,615,2026-05-13,Delivered
14561,724,2025-08-07,Delivered
14562,64,2025-08-22,Delivered
14563,10,2026-01-25,Delivered
14564,543,2025-09-05,Delivered
14565,149,2025-02-21,Cancelled
14566,449,2025-01-15,Delivered
14567,75,2025-11-20,Delivered
14568,293,2026-03-17,Delivered
14569,323,2025-04-22,Delivered
14570,393,2025-01-07,Delivered
14571,331,2025-09-02,Delivered
14572,316,2026-03-24,Delivered
14573,174,2025-12-31,Returned
14574,35,2026-01-02,Delivered
14575,45,2025-10-14,Delivered
14576,262,2025-04-16,Delivered
14577,194,2025-01-13,Delivered
14578,334,2025-05-26,Delivered
14579,150,2026-04-23,Delivered
14580,540,2025-04-25,Delivered
14581,800,2026-05-24,Delivered
14582,147,2025-06-01,Delivered
14583,95,2025-02-26,Delivered
14584,58,2026-01-17,Processing
14585,434,2025-06-06,Delivered
14586,271,2025-05-13,Delivered
14587,93,2025-06-12,Delivered
14588,489,2025-10-02,Returned
14589,74,2025-03-18,Processing
14590,367,2025-02-13,Delivered
14591,343,2025-11-14,Cancelled
14592,608,2026-06-18,Delivered
14593,28,2025-06-03,Returned
14594,835,2025-08-25,Delivered
14595,562,2026-06-01,Delivered
14596,107,2025-08-09,Delivered
14597,91,2025-11-06,Delivered
14598,260,2025-06-26,Delivered
14599,731,2025-08-08,Delivered
14600,769,2025-02-07,Delivered
14601,337,2026-03-07,Delivered
14602,795,2025-07-22,Delivered
14603,3,2026-03-24,Cancelled
14604,18,2026-05-10,Cancelled
14605,870,2025-05-05,Returned
14606,669,2025-03-06,Shipped
14607,277,2025-09-01,Shipped
14608,637,2026-06-11,Delivered
14609,935,2025-08-14,Delivered
14610,664,2026-04-10,Delivered
14611,768,2025-10-20,Delivered
14612,647,2026-01-16,Cancelled
14613,83,2025-06-15,Delivered
14614,755,2025-08-06,Cancelled
14615,96,2025-10-02,Delivered
14616,842,2025-02-21,Shipped
14617,284,2026-01-09,Delivered
14618,524,2025-12-29,Delivered
14619,317,2025-01-14,Returned
14620,47,2025-12-06,Delivered
14621,143,2026-06-23,Delivered
14622,977,2025-03-30,Delivered
14623,943,2025-02-10,Delivered
14624,164,2025-10-31,Delivered
14625,995,2025-09-25,Delivered
14626,773,2025-05-18,Delivered
14627,427,2025-01-06,Delivered
14628,20,2025-08-30,Delivered
14629,855,2025-06-11,Processing
14630,369,2026-06-02,Shipped
14631,807,2026-02-05,Delivered
14632,756,2025-06-05,Delivered
14633,754,2025-03-26,Delivered
14634,555,2025-01-10,Shipped
14635,144,2025-05-18,Shipped
14636,177,2025-06-05,Cancelled
14637,153,2026-02-12,Delivered
14638,10,2025-08-13,Delivered
14639,391,2025-07-03,Delivered
14640,556,2025-07-14,Delivered
14641,785,2026-01-31,Delivered
14642,69,2025-05-14,Delivered
14643,358,2025-11-05,Shipped
14644,4,2026-06-26,Delivered
14645,47,2025-01-09,Processing
14646,27,2025-06-19,Delivered
14647,596,2025-10-17,Cancelled
14648,40,2025-06-17,Returned
14649,582,2025-12-10,Cancelled
14650,123,2026-05-12,Shipped
14651,820,2025-05-25,Processing
14652,725,2026-02-17,Delivered
14653,938,2026-04-02,Delivered
14654,829,2025-10-29,Delivered
14655,902,2025-02-15,Shipped
14656,792,2025-01-17,Returned
14657,548,2025-12-26,Delivered
14658,84,2025-09-18,Delivered
14659,134,2025-05-03,Shipped
14660,105,2025-08-19,Returned
14661,416,2025-04-22,Delivered
14662,323,2025-09-03,Delivered
14663,804,2026-01-26,Delivered
14664,931,2026-01-27,Delivered
14665,237,2025-11-24,Delivered
14666,325,2025-08-03,Delivered
14667,958,2026-01-02,Processing
14668,136,2025-03-23,Delivered
14669,694,2025-03-17,Delivered
14670,111,2026-06-11,Shipped
14671,531,2026-05-18,Returned
14672,125,2026-04-24,Returned
14673,829,2026-01-07,Delivered
14674,373,2025-09-22,Returned
14675,92,2025-09-21,Delivered
14676,111,2025-04-20,Shipped
14677,314,2025-11-03,Delivered
14678,944,2025-07-19,Delivered
14679,661,2025-08-14,Delivered
14680,309,2025-07-04,Delivered
14681,179,2025-01-31,Processing
14682,362,2025-04-09,Delivered
14683,629,2025-12-05,Delivered
14684,682,2025-09-23,Delivered
14685,167,2025-12-16,Delivered
14686,589,2026-06-28,Returned
14687,496,2026-04-02,Shipped
14688,940,2025-03-29,Returned
14689,899,2025-03-04,Delivered
14690,690,2026-01-22,Delivered
14691,593,2026-04-04,Delivered
14692,135,2025-09-26,Delivered
14693,773,2025-12-12,Delivered
14694,257,2025-03-19,Shipped
14695,134,2025-12-31,Delivered
14696,219,2025-01-14,Delivered
14697,759,2025-05-16,Delivered
14698,74,2025-10-31,Delivered
14699,282,2026-02-01,Shipped
14700,313,2025-03-20,Delivered
14701,19,2026-02-22,Delivered
14702,97,2025-08-30,Delivered
14703,745,2025-02-20,Cancelled
14704,751,2026-01-19,Cancelled
14705,144,2026-01-10,Shipped
14706,816,2025-07-25,Delivered
14707,664,2026-05-04,Delivered
14708,248,2026-01-16,Delivered
14709,629,2025-11-07,Returned
14710,943,2026-01-10,Returned
14711,284,2025-02-11,Processing
14712,118,2026-06-17,Delivered
14713,915,2026-06-06,Returned
14714,416,2025-06-02,Delivered
14715,52,2025-11-08,Processing
14716,383,2025-10-21,Delivered
14717,320,2025-04-23,Delivered
14718,787,2025-04-22,Delivered
14719,346,2025-06-24,Delivered
14720,126,2025-10-29,Delivered
14721,522,2026-05-31,Processing
14722,357,2025-08-09,Delivered
14723,115,2025-06-20,Delivered
14724,384,2025-11-14,Delivered
14725,737,2025-08-01,Delivered
14726,15,2025-09-10,Returned
14727,456,2025-05-04,Delivered
14728,189,2025-08-01,Delivered
14729,144,2025-03-26,Cancelled
14730,226,2026-05-31,Cancelled
14731,183,2025-03-06,Delivered
14732,753,2025-11-14,Shipped
14733,136,2025-12-12,Delivered
14734,607,2025-08-31,Shipped
14735,47,2025-05-17,Delivered
14736,929,2025-09-04,Returned
14737,443,2026-03-17,Delivered
14738,568,2025-02-14,Delivered
14739,147,2025-03-30,Delivered
14740,243,2025-08-16,Delivered
14741,111,2025-10-18,Cancelled
14742,901,2026-02-26,Delivered
14743,309,2025-03-08,Delivered
14744,455,2025-09-08,Delivered
14745,609,2025-02-10,Delivered
14746,208,2025-04-09,Returned
14747,588,2025-11-02,Delivered
14748,523,2026-04-01,Delivered
14749,566,2025-10-28,Shipped
14750,310,2025-07-18,Shipped
14751,218,2026-05-03,Delivered
14752,110,2025-04-16,Delivered
14753,742,2026-02-05,Processing
14754,423,2026-04-22,Shipped
14755,271,2025-05-02,Shipped
14756,918,2025-03-18,Returned
14757,24,2025-11-08,Processing
14758,780,2025-04-22,Processing
14759,997,2026-06-02,Returned
14760,834,2025-07-16,Delivered
14761,721,2025-04-08,Delivered
14762,211,2026-04-04,Delivered
14763,114,2025-08-18,Delivered
14764,609,2025-06-17,Processing
14765,150,2025-01-08,Shipped
14766,87,2025-06-21,Shipped
14767,686,2025-12-26,Returned
14768,157,2025-07-14,Delivered
14769,874,2025-09-26,Shipped
14770,765,2025-01-19,Delivered
14771,776,2025-12-20,Delivered
14772,664,2025-02-18,Delivered
14773,825,2026-04-09,Cancelled
14774,714,2025-12-22,Delivered
14775,414,2025-06-07,Processing
14776,146,2025-03-07,Delivered
14777,836,2025-11-04,Delivered
14778,765,2025-12-03,Delivered
14779,296,2025-05-01,Delivered
14780,20,2026-02-08,Returned
14781,467,2025-04-06,Delivered
14782,25,2025-04-24,Returned
14783,892,2026-03-05,Returned
14784,944,2026-06-24,Returned
14785,94,2025-01-02,Delivered
14786,523,2025-07-31,Returned
14787,46,2025-11-29,Delivered
14788,602,2025-01-24,Delivered
14789,187,2026-01-03,Delivered
14790,530,2026-05-21,Cancelled
14791,209,2025-06-25,Delivered
14792,72,2026-03-05,Delivered
14793,238,2026-03-18,Delivered
14794,56,2026-05-29,Delivered
14795,386,2025-12-27,Delivered
14796,21,2025-10-01,Processing
14797,343,2025-06-26,Delivered
14798,833,2025-09-21,Cancelled
14799,761,2025-07-05,Shipped
14800,828,2026-06-11,Returned
14801,886,2025-10-06,Delivered
14802,52,2025-07-17,Delivered
14803,64,2025-12-15,Delivered
14804,369,2026-02-25,Delivered
14805,844,2025-11-01,Processing
14806,963,2025-03-05,Delivered
14807,23,2025-10-17,Processing
14808,194,2025-01-18,Shipped
14809,105,2025-03-05,Delivered
14810,641,2025-11-26,Delivered
14811,470,2025-01-17,Delivered
14812,59,2026-03-19,Delivered
14813,305,2025-05-21,Delivered
14814,537,2025-11-04,Returned
14815,675,2026-03-20,Delivered
14816,10,2026-05-11,Delivered
14817,839,2026-03-02,Delivered
14818,380,2026-04-20,Delivered
14819,723,2025-09-02,Processing
14820,717,2026-03-26,Processing
14821,94,2025-12-17,Shipped
14822,55,2025-06-10,Cancelled
14823,589,2025-05-20,Delivered
14824,77,2026-05-08,Delivered
14825,779,2026-06-15,Delivered
14826,597,2026-01-28,Processing
14827,767,2026-02-05,Shipped
14828,148,2025-02-19,Shipped
14829,160,2025-10-22,Delivered
14830,516,2026-03-01,Delivered
14831,16,2025-01-12,Returned
14832,597,2025-12-01,Delivered
14833,758,2025-01-15,Shipped
14834,246,2025-01-28,Delivered
14835,654,2026-01-23,Delivered
14836,86,2025-10-19,Shipped
14837,165,2025-09-07,Delivered
14838,963,2026-05-20,Shipped
14839,980,2025-04-08,Shipped
14840,331,2025-12-03,Delivered
14841,904,2025-02-08,Shipped
14842,339,2025-02-07,Delivered
14843,144,2025-10-27,Delivered
14844,132,2025-06-28,Shipped
14845,897,2026-04-14,Delivered
14846,85,2025-10-09,Delivered
14847,389,2025-06-13,Cancelled
14848,368,2026-03-29,Delivered
14849,616,2025-04-07,Processing
14850,319,2025-11-05,Cancelled
14851,134,2025-09-19,Delivered
14852,84,2025-10-20,Delivered
14853,441,2025-09-06,Delivered
14854,586,2025-09-02,Delivered
14855,380,2025-09-08,Cancelled
14856,615,2025-05-03,Shipped
14857,70,2025-11-21,Delivered
14858,827,2026-05-16,Delivered
14859,391,2025-03-07,Returned
14860,63,2025-02-28,Delivered
14861,287,2026-05-13,Shipped
14862,772,2026-01-08,Shipped
14863,849,2025-09-23,Delivered
14864,131,2025-08-24,Delivered
14865,575,2025-08-06,Shipped
14866,50,2026-06-11,Delivered
14867,17,2026-03-17,Delivered
14868,372,2026-02-10,Shipped
14869,550,2026-04-14,Shipped
14870,699,2025-04-20,Delivered
14871,181,2025-12-19,Delivered
14872,4,2025-04-01,Delivered
14873,302,2026-02-18,Delivered
14874,8,2025-03-14,Delivered
14875,46,2025-10-25,Delivered
14876,169,2025-10-10,Delivered
14877,265,2026-05-20,Delivered
14878,138,2025-07-17,Delivered
14879,391,2025-02-01,Delivered
14880,28,2025-12-07,Delivered
14881,72,2025-11-30,Delivered
14882,551,2025-05-23,Cancelled
14883,70,2026-02-14,Delivered
14884,469,2025-02-13,Shipped
14885,27,2025-02-01,Cancelled
14886,239,2025-01-28,Delivered
14887,88,2026-02-27,Processing
14888,54,2026-05-06,Delivered
14889,378,2025-06-09,Delivered
14890,895,2025-07-26,Delivered
14891,27,2025-01-18,Delivered
14892,252,2025-04-13,Delivered
14893,569,2025-08-20,Delivered
14894,287,2026-02-28,Delivered
14895,715,2025-08-27,Cancelled
14896,89,2025-11-30,Delivered
14897,941,2025-05-29,Delivered
14898,220,2026-02-12,Delivered
14899,182,2025-01-17,Delivered
14900,816,2025-08-14,Shipped
14901,375,2025-09-17,Delivered
14902,334,2025-06-23,Delivered
14903,598,2025-07-24,Shipped
14904,389,2026-02-19,Cancelled
14905,80,2026-05-23,Delivered
14906,520,2025-06-02,Delivered
14907,66,2025-04-13,Delivered
14908,714,2025-03-06,Delivered
14909,985,2025-04-27,Delivered
14910,213,2025-06-05,Delivered
14911,272,2025-03-23,Cancelled
14912,23,2026-06-02,Delivered
14913,7,2025-03-08,Delivered
14914,885,2025-08-26,Delivered
14915,64,2025-11-22,Delivered
14916,273,2025-03-08,Delivered
14917,728,2025-06-25,Delivered
14918,837,2026-04-23,Delivered
14919,336,2025-09-12,Delivered
14920,376,2025-03-04,Delivered
14921,513,2026-02-07,Delivered
14922,944,2025-07-11,Delivered
14923,414,2025-11-25,Delivered
14924,371,2025-03-12,Delivered
14925,8,2025-03-04,Delivered
14926,40,2025-10-24,Shipped
14927,387,2025-09-02,Shipped
14928,906,2026-06-03,Delivered
14929,804,2026-01-28,Processing
14930,975,2025-06-26,Delivered
14931,344,2025-07-23,Cancelled
14932,688,2026-06-17,Delivered
14933,765,2025-05-08,Delivered
14934,481,2025-07-14,Delivered
14935,180,2025-07-13,Delivered
14936,294,2025-07-03,Returned
14937,791,2025-09-04,Delivered
14938,147,2025-11-20,Delivered
14939,888,2025-06-09,Delivered
14940,113,2025-03-07,Delivered
14941,631,2025-09-11,Delivered
14942,456,2025-10-10,Delivered
14943,631,2025-03-01,Delivered
14944,265,2025-04-28,Processing
14945,901,2026-02-27,Delivered
14946,458,2025-02-05,Delivered
14947,142,2026-06-15,Delivered
14948,467,2025-04-01,Returned
14949,142,2025-10-28,Delivered
14950,145,2025-08-05,Delivered
14951,233,2025-04-08,Returned
14952,783,2026-04-01,Delivered
14953,320,2026-06-15,Delivered
14954,527,2026-06-22,Delivered
14955,226,2025-01-28,Cancelled
14956,130,2025-11-20,Returned
14957,934,2025-08-11,Processing
14958,416,2025-03-21,Delivered
14959,903,2026-04-03,Delivered
14960,101,2025-06-25,Delivered
14961,73,2026-06-06,Cancelled
14962,788,2026-04-02,Cancelled
14963,530,2026-02-27,Delivered
14964,92,2025-04-10,Delivered
14965,133,2026-02-07,Delivered
14966,706,2026-01-15,Delivered
14967,280,2026-06-15,Delivered
14968,515,2025-11-28,Delivered
14969,162,2025-11-14,Delivered
14970,217,2026-06-21,Delivered
14971,987,2025-03-30,Processing
14972,122,2026-05-26,Cancelled
14973,325,2025-02-11,Returned
14974,771,2026-01-24,Shipped
14975,118,2025-03-22,Delivered
14976,246,2026-02-06,Delivered
14977,433,2025-04-17,Returned
14978,303,2025-04-21,Delivered
14979,284,2025-10-04,Shipped
14980,200,2025-08-02,Shipped
14981,395,2026-05-21,Processing
14982,446,2025-05-01,Delivered
14983,489,2025-05-14,Delivered
14984,35,2026-01-06,Delivered
14985,456,2025-09-14,Cancelled
14986,932,2025-06-29,Shipped
14987,355,2025-02-17,Delivered
14988,581,2025-01-19,Delivered
14989,369,2025-02-15,Shipped
14990,786,2026-03-27,Shipped
14991,897,2025-02-25,Delivered
14992,91,2025-04-02,Delivered
14993,265,2025-03-23,Cancelled
14994,226,2025-03-20,Delivered
14995,237,2025-10-10,Shipped
14996,62,2025-11-07,Delivered
14997,726,2025-06-09,Delivered
14998,18,2025-11-12,Processing
14999,344,2025-06-05,Delivered
15000,502,2026-04-13,Delivered
15001,103,2026-04-07,Delivered
15002,862,2025-04-27,Shipped
15003,762,2025-12-30,Delivered
15004,295,2026-04-11,Delivered
15005,243,2025-07-03,Cancelled
15006,117,2025-06-15,Delivered
15007,602,2025-03-16,Delivered
15008,65,2025-09-29,Delivered
15009,529,2026-05-18,Returned
15010,768,2025-12-09,Delivered
15011,113,2025-09-08,Delivered
15012,803,2025-05-10,Delivered
15013,17,2025-12-24,Cancelled
15014,872,2026-02-12,Shipped
15015,59,2026-05-10,Delivered
15016,478,2026-04-27,Delivered
15017,123,2025-03-19,Processing
15018,759,2026-05-29,Delivered
15019,330,2025-11-17,Cancelled
15020,67,2025-10-17,Delivered
15021,381,2025-10-24,Shipped
15022,240,2026-04-20,Delivered
15023,501,2025-01-23,Shipped
15024,826,2025-06-21,Delivered
15025,241,2025-11-14,Delivered
15026,143,2025-07-12,Delivered
15027,8,2025-04-28,Delivered
15028,385,2025-01-06,Delivered
15029,235,2026-04-28,Delivered
15030,211,2025-05-12,Cancelled
15031,90,2025-04-03,Delivered
15032,259,2026-06-06,Shipped
15033,978,2025-10-21,Delivered
15034,147,2026-01-27,Delivered
15035,410,2025-09-06,Delivered
15036,671,2026-02-21,Returned
15037,631,2025-05-23,Processing
15038,171,2025-08-25,Delivered
15039,427,2025-10-14,Shipped
15040,811,2025-10-04,Delivered
15041,8,2026-01-22,Delivered
15042,264,2026-01-17,Delivered
15043,111,2026-03-26,Delivered
15044,223,2025-10-18,Delivered
15045,247,2025-06-18,Shipped
15046,627,2026-03-19,Delivered
15047,47,2025-07-03,Shipped
15048,331,2025-02-14,Delivered
15049,375,2025-09-25,Delivered
15050,315,2026-04-21,Shipped
15051,605,2025-09-10,Processing
15052,219,2026-01-31,Cancelled
15053,919,2025-10-16,Delivered
15054,304,2025-07-31,Shipped
15055,381,2025-01-21,Shipped
15056,743,2025-11-12,Delivered
15057,136,2026-03-14,Delivered
15058,37,2026-02-27,Delivered
15059,569,2025-08-21,Delivered
15060,305,2025-05-03,Delivered
15061,848,2025-08-02,Returned
15062,975,2025-02-09,Delivered
15063,232,2025-11-28,Shipped
15064,246,2025-07-01,Shipped
15065,240,2025-09-22,Delivered
15066,167,2026-06-17,Delivered
15067,678,2026-03-08,Delivered
15068,645,2025-07-15,Shipped
15069,301,2026-05-24,Returned
15070,22,2026-03-23,Delivered
15071,154,2026-06-12,Cancelled
15072,144,2025-07-21,Delivered
15073,722,2025-05-13,Shipped
15074,44,2025-05-19,Delivered
15075,714,2026-05-08,Delivered
15076,513,2025-03-11,Delivered
15077,606,2025-01-15,Delivered
15078,261,2025-07-31,Delivered
15079,528,2025-03-01,Shipped
15080,424,2025-09-09,Delivered
15081,660,2026-03-22,Delivered
15082,273,2025-01-02,Delivered
15083,296,2025-12-02,Shipped
15084,475,2025-01-19,Shipped
15085,54,2025-03-19,Shipped
15086,264,2026-04-17,Delivered
15087,959,2025-01-28,Delivered
15088,19,2025-06-14,Processing
15089,160,2026-04-03,Delivered
15090,158,2025-06-25,Delivered
15091,460,2025-01-29,Delivered
15092,53,2025-10-06,Delivered
15093,453,2025-10-10,Shipped
15094,47,2026-04-24,Delivered
15095,47,2026-06-03,Delivered
15096,600,2025-11-01,Delivered
15097,167,2025-04-19,Cancelled
15098,967,2025-11-20,Delivered
15099,19,2025-07-25,Delivered
15100,272,2025-08-22,Delivered
15101,56,2026-04-03,Delivered
15102,191,2025-07-06,Delivered
15103,998,2026-04-27,Delivered
15104,837,2026-02-11,Delivered
15105,24,2026-05-24,Delivered
15106,375,2026-06-04,Cancelled
15107,481,2025-02-22,Delivered
15108,104,2026-02-02,Delivered
15109,72,2025-07-18,Shipped
15110,859,2026-01-26,Returned
15111,955,2026-05-13,Delivered
15112,989,2025-06-21,Processing
15113,690,2025-03-27,Delivered
15114,504,2025-07-05,Delivered
15115,186,2025-06-05,Delivered
15116,85,2026-05-08,Delivered
15117,39,2026-06-05,Shipped
15118,548,2025-05-10,Delivered
15119,683,2025-03-22,Delivered
15120,745,2026-01-19,Shipped
15121,873,2025-10-22,Delivered
15122,823,2025-09-26,Processing
15123,1000,2026-06-19,Processing
15124,120,2026-01-13,Delivered
15125,651,2026-01-11,Returned
15126,395,2025-03-29,Delivered
15127,129,2025-04-21,Delivered
15128,974,2025-06-03,Delivered
15129,850,2026-04-08,Delivered
15130,64,2025-06-05,Delivered
15131,13,2025-11-14,Delivered
15132,541,2025-08-26,Delivered
15133,417,2025-11-30,Delivered
15134,906,2025-04-16,Processing
15135,116,2026-04-27,Processing
15136,42,2026-01-17,Delivered
15137,128,2025-09-18,Delivered
15138,10,2025-10-20,Delivered
15139,18,2025-12-01,Delivered
15140,875,2026-04-21,Delivered
15141,191,2025-08-13,Shipped
15142,242,2026-03-30,Delivered
15143,10,2025-10-23,Delivered
15144,134,2026-04-08,Returned
15145,712,2025-08-02,Processing
15146,433,2025-06-07,Delivered
15147,637,2025-09-29,Delivered
15148,274,2025-08-26,Cancelled
15149,155,2025-10-30,Delivered
15150,305,2026-06-05,Delivered
15151,166,2025-11-17,Delivered
15152,763,2025-02-28,Delivered
15153,147,2025-12-24,Processing
15154,499,2025-09-08,Delivered
15155,68,2026-03-12,Delivered
15156,539,2025-05-26,Delivered
15157,873,2025-12-18,Delivered
15158,423,2025-09-02,Delivered
15159,372,2025-10-28,Shipped
15160,943,2026-03-14,Delivered
15161,451,2025-04-10,Delivered
15162,128,2026-04-25,Shipped
15163,144,2026-02-19,Delivered
15164,566,2025-06-14,Delivered
15165,610,2025-10-29,Shipped
15166,150,2025-05-01,Delivered
15167,185,2025-03-29,Delivered
15168,987,2025-08-05,Delivered
15169,51,2025-06-28,Returned
15170,237,2025-06-12,Delivered
15171,31,2025-06-19,Delivered
15172,737,2025-10-28,Delivered
15173,46,2026-01-09,Delivered
15174,520,2025-07-22,Delivered
15175,28,2025-02-16,Delivered
15176,518,2026-04-08,Delivered
15177,769,2026-02-12,Delivered
15178,232,2025-07-13,Delivered
15179,339,2026-03-03,Delivered
15180,234,2025-11-13,Delivered
15181,148,2026-04-24,Delivered
15182,710,2026-02-25,Processing
15183,134,2025-09-26,Cancelled
15184,592,2026-04-26,Delivered
15185,102,2025-09-20,Delivered
15186,123,2026-03-02,Delivered
15187,178,2025-06-15,Delivered
15188,397,2026-03-04,Delivered
15189,280,2026-02-01,Delivered
15190,625,2025-08-04,Shipped
15191,106,2025-04-17,Delivered
15192,6,2025-04-08,Delivered
15193,671,2026-04-27,Shipped
15194,737,2026-05-14,Delivered
15195,30,2025-08-18,Delivered
15196,427,2025-09-14,Delivered
15197,214,2025-02-12,Delivered
15198,696,2025-08-30,Delivered
15199,815,2025-04-05,Delivered
15200,781,2025-07-07,Delivered
15201,672,2026-01-20,Delivered
15202,133,2026-02-04,Shipped
15203,723,2026-05-21,Shipped
15204,349,2025-06-16,Delivered
15205,26,2025-05-05,Delivered
15206,282,2025-03-28,Delivered
15207,915,2026-05-04,Delivered
15208,835,2025-08-14,Delivered
15209,51,2025-12-11,Cancelled
15210,623,2026-06-02,Shipped
15211,714,2025-01-31,Cancelled
15212,134,2025-10-23,Shipped
15213,295,2026-02-18,Returned
15214,574,2025-05-15,Delivered
15215,267,2026-06-09,Returned
15216,56,2025-01-04,Delivered
15217,567,2025-06-27,Delivered
15218,870,2025-09-16,Delivered
15219,488,2025-03-06,Returned
15220,667,2025-12-29,Delivered
15221,197,2025-01-17,Delivered
15222,91,2025-07-19,Delivered
15223,474,2026-06-28,Delivered
15224,170,2025-07-31,Delivered
15225,794,2026-03-11,Shipped
15226,61,2025-09-30,Returned
15227,262,2025-10-17,Cancelled
15228,230,2026-04-28,Delivered
15229,909,2025-08-22,Delivered
15230,76,2026-02-12,Delivered
15231,5,2025-05-26,Delivered
15232,118,2026-03-06,Delivered
15233,735,2026-03-08,Shipped
15234,103,2026-06-29,Delivered
15235,119,2026-05-12,Processing
15236,64,2025-03-30,Cancelled
15237,581,2026-02-15,Delivered
15238,35,2025-08-29,Returned
15239,173,2025-08-11,Shipped
15240,139,2026-04-13,Delivered
15241,367,2025-11-18,Delivered
15242,603,2026-01-10,Delivered
15243,348,2025-04-22,Delivered
15244,899,2026-06-11,Delivered
15245,929,2026-02-16,Delivered
15246,199,2025-09-26,Delivered
15247,673,2025-09-09,Delivered
15248,615,2026-01-09,Delivered
15249,843,2026-03-26,Delivered
15250,274,2026-06-21,Delivered
15251,346,2026-01-03,Delivered
15252,247,2025-09-12,Delivered
15253,780,2026-04-08,Cancelled
15254,113,2025-09-25,Delivered
15255,118,2025-05-06,Delivered
15256,209,2026-01-28,Delivered
15257,114,2025-11-30,Delivered
15258,373,2026-01-03,Delivered
15259,67,2026-04-01,Delivered
15260,164,2025-03-08,Processing
15261,873,2025-03-07,Shipped
15262,241,2026-02-04,Delivered
15263,629,2025-10-14,Processing
15264,56,2025-07-05,Delivered
15265,122,2025-10-11,Cancelled
15266,716,2026-05-31,Delivered
15267,651,2025-08-25,Delivered
15268,221,2025-01-18,Delivered
15269,933,2026-02-18,Delivered
15270,869,2025-01-09,Shipped
15271,945,2026-02-24,Delivered
15272,257,2025-01-29,Delivered
15273,98,2025-12-14,Delivered
15274,450,2026-03-26,Delivered
15275,536,2026-01-15,Delivered
15276,62,2026-01-01,Returned
15277,686,2025-08-15,Cancelled
15278,9,2025-04-28,Delivered
15279,305,2026-02-16,Delivered
15280,173,2025-12-22,Delivered
15281,617,2025-09-11,Shipped
15282,157,2026-06-27,Cancelled
15283,745,2026-03-20,Delivered
15284,403,2025-03-22,Processing
15285,696,2025-02-15,Delivered
15286,985,2025-02-18,Delivered
15287,527,2026-03-25,Cancelled
15288,978,2026-02-11,Delivered
15289,15,2025-10-10,Delivered
15290,179,2026-04-18,Delivered
15291,54,2026-02-20,Delivered
15292,129,2025-05-01,Delivered
15293,763,2025-01-03,Cancelled
15294,16,2025-11-12,Delivered
15295,337,2026-04-05,Processing
15296,378,2025-08-15,Delivered
15297,373,2025-03-20,Delivered
15298,298,2026-06-28,Returned
15299,692,2025-03-12,Delivered
15300,66,2025-07-16,Delivered
15301,155,2025-02-27,Delivered
15302,434,2026-02-28,Delivered
15303,545,2026-04-14,Delivered
15304,236,2025-02-17,Cancelled
15305,817,2026-03-11,Returned
15306,246,2025-07-04,Delivered
15307,235,2025-06-14,Shipped
15308,18,2025-11-27,Processing
15309,364,2025-11-26,Shipped
15310,571,2025-05-01,Delivered
15311,57,2025-08-01,Delivered
15312,151,2026-05-22,Delivered
15313,678,2025-06-17,Delivered
15314,203,2026-06-30,Delivered
15315,119,2026-03-03,Delivered
15316,517,2025-08-09,Delivered
15317,97,2025-01-10,Delivered
15318,847,2025-04-30,Delivered
15319,52,2025-09-04,Delivered
15320,568,2025-12-26,Shipped
15321,319,2025-08-09,Delivered
15322,809,2026-05-21,Processing
15323,63,2025-02-27,Returned
15324,525,2026-04-05,Shipped
15325,382,2025-05-08,Shipped
15326,302,2025-03-27,Cancelled
15327,312,2025-04-14,Delivered
15328,590,2025-05-23,Returned
15329,909,2025-07-24,Shipped
15330,45,2025-02-07,Shipped
15331,10,2025-12-29,Delivered
15332,714,2025-11-05,Delivered
15333,54,2025-02-21,Delivered
15334,981,2025-01-01,Delivered
15335,439,2025-01-11,Shipped
15336,486,2025-08-02,Delivered
15337,98,2026-06-02,Delivered
15338,119,2026-02-19,Delivered
15339,498,2025-01-08,Delivered
15340,867,2025-01-05,Delivered
15341,975,2025-12-28,Delivered
15342,98,2025-04-22,Delivered
15343,66,2025-09-30,Delivered
